,negative_prob,neutral_prob,positive_prob,predicted,true
187,0.4362580071395151,0.3732382635189804,0.1905037293415063,negative,negative
188,0.3352335047120637,0.39202269327166417,0.2727438020162723,neutral,neutral
189,0.85014801253605,0.049877861598203864,0.09997412586574955,negative,positive
190,0.13421024578534985,0.8319968202816447,0.03379293393300073,neutral,neutral
191,0.26720139933627457,0.5173549962770657,0.21544360438666005,neutral,positive
192,0.0017841625118413887,0.0014125363858326226,0.9968033011023226,positive,positive
193,0.07304414469391922,0.4439329444678861,0.4830229108381952,positive,neutral
194,0.35674800153206104,0.24262695726793562,0.40062504120000436,positive,positive
195,0.12866219039569518,0.17053630900802397,0.7008015005962823,positive,neutral
196,0.06644132248309491,0.03999525895891948,0.8935634185579858,positive,positive
197,0.0017717737887418643,0.0012296087688027746,0.9969986174424548,positive,positive
198,0.0015258366371754101,0.006876692027973421,0.9915974713348544,positive,positive
199,0.22317647784049954,0.07550126393901314,0.7013222582204881,positive,positive
200,0.7852483217845806,0.042258172602605004,0.17249350561281976,negative,negative
201,0.2621299190120378,0.4753746368594391,0.2624954441285204,neutral,neutral
202,0.0036271089522390094,0.030404262910778097,0.9659686281369837,positive,positive
203,0.36900307293580403,0.30553377680592736,0.325463150258267,negative,negative
204,0.15180701739127409,0.4429705541229507,0.40522242848577517,neutral,neutral
205,0.570100068510313,0.13332475166561344,0.2965751798240745,negative,negative
206,0.12643411716636763,0.15534417276772308,0.7182217100659098,positive,neutral
207,0.21914128364549482,0.3512630792108335,0.4295956371436714,positive,negative
208,0.08367674854551613,0.13506846505034012,0.7812547864041439,positive,positive
209,0.07076544298726924,0.3648979462410022,0.5643366107717288,positive,positive
210,0.33269282965160096,0.37078847476692184,0.29651869558147625,neutral,neutral
211,0.3063019348366086,0.06297711624316436,0.6307209489202222,positive,negative
212,0.02939286154166084,0.05339580666933367,0.9172113317890043,positive,positive
213,0.01315402640255478,0.03178627229025655,0.9550597013071864,positive,positive
214,0.6851792664760235,0.17483604236848976,0.13998469115548984,negative,positive
215,0.24784618310150447,0.28409249723924884,0.4680613196592461,positive,negative
216,0.4529541210161814,0.24721036397240662,0.29983551501141215,negative,positive
217,0.8408403591396254,0.09236743216658448,0.06679220869378742,negative,negative
218,0.730863001960618,0.17603774379325332,0.09309925424612218,negative,negative
219,0.231098181777369,0.4058611692199531,0.3630406490026756,neutral,neutral
220,0.17014680787488132,0.6508772829403323,0.17897590918478604,neutral,negative
221,0.17445599176908733,0.38311545568372923,0.44242855254718333,positive,positive
222,0.7544014145347835,0.13587229774683324,0.1097262877183893,negative,positive
223,0.49900849867687835,0.3413352983339248,0.15965620298919572,negative,negative
224,0.14175599544927805,0.12640736748484496,0.731836637065877,positive,neutral
225,0.608593518073289,0.26301806708528674,0.12838841484142477,negative,neutral
226,0.09282164769545459,0.03553214675591591,0.8716462055486267,positive,positive
227,0.5023259671179812,0.3179175807220291,0.17975645215998803,negative,positive
228,0.4870452867301088,0.15614043189871663,0.3568142813711739,negative,negative
229,0.1413211062572907,0.4625952912642172,0.39608360247849195,neutral,neutral
230,0.14822100118024806,0.07158128997553916,0.7801977088442139,positive,positive
231,0.5782465645657562,0.20119265833004704,0.22056077710419514,negative,negative
232,0.25242271621180934,0.340419973693874,0.4071573100943179,positive,neutral
233,0.7769089861669872,0.2160793651523434,0.0070116486806722726,negative,negative
234,0.13844688339883152,0.4371790114583722,0.4243741051427949,neutral,neutral
235,0.3902647291022872,0.055117805502278384,0.5546174653954276,positive,neutral
236,0.12131934467977419,0.4531102936177375,0.42557036170248896,neutral,neutral
237,0.26300908070917894,0.3678648487097536,0.3691260705810646,positive,positive
238,0.04189058505231791,0.12126074667300185,0.8368486682746786,positive,positive
239,0.22013753218154297,0.3294855520671588,0.45037691575129657,positive,negative
240,0.8202701431037006,0.006520205521051906,0.17320965137524796,negative,negative
241,0.2401825898157427,0.26264303744483364,0.49717437273942217,positive,positive
242,0.18545925404972832,0.7778935428031355,0.03664720314713736,neutral,neutral
243,0.2089123020499041,0.3681628805349878,0.42292481741510746,positive,neutral
244,0.09811873598775288,0.7443924401364168,0.1574888238758302,neutral,positive
245,0.12767166067044547,0.4674312193827823,0.40489711994677263,neutral,positive
246,0.0020675902567598567,0.0016620719885622843,0.9962703377546801,positive,positive
247,0.0767944555778813,0.34260409359055904,0.5806014508315589,positive,positive
248,0.23569667678320222,0.445560455503736,0.31874286771306326,neutral,neutral
249,0.02143078890313944,0.7805036260648224,0.1980655850320409,neutral,neutral
250,0.005062262880883819,0.07534956046028074,0.9195881766588366,positive,positive
251,0.4408561767116782,0.3402658584395667,0.2188779648487529,negative,neutral
252,0.2637435391895884,0.31218827045641223,0.42406819035400095,positive,positive
253,0.18314904250230105,0.3778941007932106,0.43895685670448725,positive,negative
254,0.3320064493376457,0.41004536523390345,0.2579481854284524,neutral,neutral
255,0.17445599176908733,0.38311545568372923,0.44242855254718333,positive,positive
256,0.03869782033393183,0.9388327549916557,0.022469424674413794,neutral,neutral
257,0.6388417062361328,0.17123511432543012,0.18992317943843667,negative,negative
258,0.3623084823331567,0.4023531546821456,0.23533836298470115,neutral,neutral
259,0.372535175751782,0.5570853607998736,0.07037946344834321,neutral,positive
260,0.25641126426255645,0.435017703888974,0.3085710318484732,neutral,neutral
261,0.29918747937048784,0.017625688205371783,0.6831868324241439,positive,neutral
262,0.228455077400032,0.7231856785519357,0.04835924404803112,neutral,neutral
263,0.6452587864112321,0.10667270322302731,0.24806851036574099,negative,negative
264,0.5347696208715159,0.21231053427644878,0.25291984485203517,negative,negative
265,0.03635285432089215,0.02295061523008078,0.9406965304490262,positive,positive
266,0.01937044894854709,0.07124029401104925,0.9093892570404046,positive,positive
267,0.6970845817251747,0.22661551469152366,0.0762999035832981,negative,neutral
268,0.28097257460165265,0.24740554182892,0.47162188356942814,positive,negative
269,0.004953874551721612,0.0032293817685896233,0.9918167436796896,positive,positive
270,0.1459504830519329,0.5823213494877308,0.27172816746033507,neutral,negative
271,0.10042283284674157,0.2260741221912117,0.6735030449620468,positive,positive
272,0.31244428375444094,0.3152452743651508,0.3723104418804079,positive,negative
273,0.5699888906708571,0.052044639081729634,0.3779664702474097,negative,negative
274,0.08018887656888755,0.08542229442513179,0.8343888290059801,positive,positive
275,0.3120472019552291,0.17036923134722548,0.5175835666975467,positive,positive
276,0.07063266422255174,0.007438531697246901,0.9219288040802035,positive,positive
277,0.19494497001337696,0.6939294758910013,0.11112555409562143,neutral,neutral
278,0.17445599176908733,0.38311545568372923,0.44242855254718333,positive,neutral
279,0.0280154926327817,0.5009711801296882,0.47101332723752876,neutral,positive
280,0.19475563381480746,0.2275245675889207,0.5777197985962721,positive,neutral
281,0.2544749589448353,0.6363665953524451,0.10915844570272286,neutral,positive
282,0.10302809948177714,0.7488342737095017,0.14813762680872147,neutral,neutral
283,0.1440187432534625,0.11807615887332763,0.7379050978732081,positive,neutral
284,0.05415919721119232,0.2519575892138765,0.6938832135749342,positive,neutral
285,0.2977402992340957,0.4204102510580887,0.2818494497078168,neutral,positive
286,0.04192141454288147,0.40566677724543326,0.5524118082116841,positive,positive
287,0.0032404496744741582,0.012828193428835583,0.9839313568966874,positive,positive
288,0.0024624678614847345,0.00025039386771818996,0.9972871382707937,positive,positive
289,0.09623837656948783,0.05508637050657601,0.8486752529239359,positive,negative
290,0.15905161661560988,0.4812316161461482,0.35971676723824275,neutral,neutral
291,0.12104054082093303,0.36439595400760205,0.5145635051714643,positive,positive
292,0.007876633749617733,0.02108674912816809,0.9710366171222101,positive,negative
293,0.2414587305386202,0.069945406422239,0.6885958630391406,positive,negative
294,0.1115535608796448,0.445431551711357,0.44301488740899947,neutral,neutral
295,0.14581147486698037,0.4612401175364408,0.3929484075965789,neutral,neutral
296,0.030596203796572137,0.1637843811490456,0.8056194150543851,positive,neutral
297,0.33670752634818185,0.28360619367220474,0.3796862799796133,positive,neutral
298,0.7029411723576972,0.1255832319433959,0.17147559569890747,negative,negative
299,0.004106490824610837,0.015678970927528922,0.9802145382478606,positive,positive
300,0.2861288869604631,0.2897286406694837,0.42414247237005404,positive,negative
301,0.6199501023305599,0.2478949785752342,0.13215491909420718,negative,negative
302,0.0012467436465102187,0.002707183810859319,0.9960460725426293,positive,positive
303,0.025798118901105952,0.012157547483988779,0.962044333614904,positive,positive
304,0.04780954805440597,0.23997839137106533,0.7122120605745281,positive,positive
305,0.016277782068817997,0.07768047881773511,0.9060417391134458,positive,positive
306,0.040278303796518714,0.03697901774428276,0.9227426784591996,positive,positive
307,0.08322873429719964,0.8966011222793401,0.02017014342345674,neutral,neutral
308,0.17912328803445862,0.3380207116064518,0.4828560003590901,positive,positive
309,0.809522656339314,0.0527353889516507,0.13774195470903464,negative,positive
310,0.1936736486145376,0.4149440517973711,0.39138229958809106,neutral,neutral
311,0.10612990945417326,0.6262696498003506,0.2676004407454767,neutral,neutral
312,0.16261869564078824,0.5284336044192813,0.30894769993993254,neutral,neutral
313,0.2969536987940781,0.4133738781861398,0.28967242301978124,neutral,negative
314,0.14259974373847656,0.2296166925831395,0.6277835636783837,positive,positive
315,0.4889210131380598,0.23572223927120534,0.2753567475907374,negative,negative
316,0.9337798908341083,0.05672453606657725,0.00949557309931576,negative,negative
317,0.0873309674460788,0.245670357067633,0.6669986754862861,positive,neutral
318,0.21179925741649305,0.7404059473932231,0.047794795190284484,neutral,neutral
319,0.07058815456838224,0.05579008190787688,0.8736217635237412,positive,positive
320,0.13469706645846166,0.5550366063873554,0.31026632715418556,neutral,negative
321,0.26147761151661897,0.15202003762687863,0.5865023508565057,positive,positive
322,0.12496000994693435,0.6458846769102801,0.22915531314278403,neutral,neutral
323,0.025925734271110196,0.01362261300994165,0.9604516527189498,positive,positive
324,0.2223762398045178,0.18436314987132843,0.5932606103241516,positive,positive
325,0.3566078878096725,0.6066006122722015,0.03679149991812789,neutral,negative
326,0.13361765537877923,0.3800406570249918,0.486341687596231,positive,positive
327,0.12222675758467502,0.4550218956663129,0.4227513467490126,neutral,neutral
328,0.3439800626641382,0.05215359648378263,0.6038663408520801,positive,positive
329,0.18610588234524608,0.29405346227066054,0.5198406553840931,positive,neutral
330,0.008510632294306328,0.004207848229138846,0.9872815194765536,positive,positive
331,0.0032195616842152163,0.0019893295938166857,0.9947911087219695,positive,positive
332,0.3138880226135534,0.23329320850225888,0.4528187688841883,positive,positive
333,0.07498054207498378,0.7467707802149165,0.17824867771010097,neutral,neutral
334,0.6372824091308292,0.16671128854392428,0.1960063023252468,negative,negative
335,0.6725999451410974,0.12908592512330425,0.1983141297356019,negative,neutral
336,0.10368169922557803,0.32757975130272576,0.5687385494716972,positive,positive
337,0.00963764962670335,0.014511156592442762,0.9758511937808532,positive,positive
338,0.41190262100652936,0.30630188036650197,0.281795498626968,negative,neutral
339,0.9911430296530779,0.0027960967072284348,0.0060608736396942945,negative,negative
340,0.043747714696717,0.04917248531686598,0.9070797999864165,positive,positive
341,0.24749825611030507,0.4176910311177918,0.33481071277190433,neutral,neutral
342,0.13691092475146283,0.5119350652398931,0.3511540100086452,neutral,neutral
343,0.37585696170853833,0.07058087733193692,0.553562160959523,positive,positive
344,0.02511130102985249,0.023504771191368738,0.9513839277787803,positive,positive
345,0.11803262912475757,0.7168239689615313,0.16514340191370963,neutral,positive
346,0.1566776325209903,0.3367562006541877,0.5065661668248211,positive,positive
347,0.5505409934311383,0.08273252026021542,0.36672648630864557,negative,positive
348,0.039707339320588626,0.05800959277033973,0.9022830679090702,positive,positive
349,0.4901079985176515,0.01777134285868311,0.4921206586236628,positive,positive
350,0.013237181060441852,0.008889648026732878,0.9778731709128247,positive,positive
351,0.17020941590371957,0.5780624028158756,0.2517281812804059,neutral,positive
352,0.1630325368595046,0.6977527328778143,0.13921473026268188,neutral,positive
353,0.1858619442411603,0.7647341944154437,0.04940386134339929,neutral,negative
354,0.2664921243859225,0.2915171333052787,0.44199074230879853,positive,positive
355,0.9089082277869375,0.019016670614844983,0.07207510159821542,negative,negative
356,0.1393155586760599,0.36822877950537386,0.4924556618185665,positive,negative
357,0.18281502216483908,0.08803838814167377,0.7291465896934903,positive,positive
358,0.20719394359551963,0.25122753611160875,0.5415785202928703,positive,negative
359,0.09718411486681779,0.7058827261682626,0.19693315896492256,neutral,neutral
360,0.08582846075709767,0.6429161795232387,0.27125535971966286,neutral,neutral
361,0.39875434929619724,0.37263828897686824,0.2286073617269351,negative,neutral
362,0.203868858697227,0.5159002230107077,0.28023091829206864,neutral,negative
363,0.22367110480011035,0.408148798853719,0.36818009634616883,neutral,negative
364,0.12480544211114626,0.3370114662767594,0.5381830916120943,positive,neutral
365,0.3249960552675355,0.3790036834252201,0.296000261307246,neutral,negative
366,0.15029492432688898,0.5329441687579825,0.31676090691513104,neutral,positive
367,0.08526173232095563,0.08084860925719595,0.8338896584218468,positive,positive
368,0.6429274721686903,0.16289056111953806,0.19418196671177343,negative,neutral
369,0.20074688548190783,0.19388964294265634,0.6053634715754388,positive,neutral
370,0.3890616535763887,0.5143283894773049,0.09660995694630944,neutral,neutral
371,0.7393202080975926,0.02674605610621522,0.23393373579619253,negative,negative
372,0.15559401603356593,0.6297874361623262,0.21461854780410788,neutral,neutral
373,0.14994182712074966,0.24661570282738102,0.6034424700518684,positive,neutral
374,0.7481114072852272,0.05451810217953805,0.19737049053523625,negative,negative
375,0.07763108042704951,0.25365726474107797,0.6687116548318733,positive,positive
376,0.5187293215851718,0.16396939320610143,0.31730128520872636,negative,negative
377,0.009097748434051763,0.005328736737267079,0.9855735148286838,positive,positive
378,0.16703075206782264,0.39730858331156366,0.435660664620614,positive,negative
379,0.17445599176908733,0.38311545568372923,0.44242855254718333,positive,negative
380,0.18975478521967848,0.7967736627118982,0.013471552068422704,neutral,positive
381,0.7398757763379693,0.09649421656724053,0.16363000709478762,negative,positive
382,0.4591141551618684,0.08564742307082535,0.45523842176730606,negative,neutral
383,0.0851480097619859,0.22511285117048083,0.6897391390675326,positive,negative
384,0.054057200474012454,0.08573284822544898,0.8602099513005383,positive,positive
385,0.6975948316771926,0.04433994926539402,0.25806521905741237,negative,negative
386,0.05049898491726825,0.810142720191765,0.1393582948909653,neutral,neutral
387,0.6062484706397765,0.38008267897015,0.013668850390076351,negative,neutral
388,0.1572549230098785,0.6519014222828192,0.19084365470730372,neutral,neutral
389,0.24821289343470318,0.1788319948911001,0.5729551116741967,positive,positive
390,0.0049711065478887685,0.0003117688723694987,0.9947171245797406,positive,positive
391,0.5835207533850685,0.31583511124819147,0.10064413536674299,negative,neutral
392,0.16409202318488206,0.4157767522465297,0.42013122456858865,positive,negative
