,negative_prob,neutral_prob,positive_prob,predicted,true
199,0.3552013397227687,0.343038736120688,0.30175992415654346,negative,negative
200,0.33547319493846206,0.35641087421998235,0.3081159308415556,neutral,neutral
201,0.3351803323216973,0.35665580321689044,0.30816386446141236,neutral,negative
202,0.3679163723910092,0.33920858963739664,0.29287503797159425,negative,neutral
203,0.3476584691579134,0.3503981357959186,0.3019433950461681,neutral,negative
204,0.3351803323216973,0.35665580321689044,0.30816386446141236,neutral,neutral
205,0.2400984719306071,0.4660152214786304,0.2938863065907626,neutral,neutral
206,0.2641519646618802,0.45927494567860455,0.27657308965951627,neutral,neutral
207,0.3239510768107924,0.36948737484983185,0.3065615483393762,neutral,neutral
208,0.3358542915835711,0.3563523483103082,0.30779336010612074,neutral,positive
209,0.32479948581157725,0.37623974402544563,0.2989607701629776,neutral,negative
210,0.4945413869885186,0.2496448109989716,0.2558138020125096,negative,negative
211,0.3630811613084763,0.33314610364619957,0.30377273504532426,negative,neutral
212,0.3576927728123673,0.34163493034098524,0.30067229684664737,negative,positive
213,0.33495483280420674,0.35675023985000615,0.3082949273457872,neutral,neutral
214,0.3624310011397776,0.34038361554366614,0.2971853833165564,negative,positive
215,0.3167701831923069,0.3882215889084445,0.29500822789924924,neutral,neutral
216,0.3351803323216973,0.35665580321689044,0.30816386446141236,neutral,neutral
217,0.33547319493846206,0.35641087421998235,0.3081159308415556,neutral,neutral
218,0.2117471350871885,0.2258086939614748,0.5624441709513368,positive,positive
219,0.33495483280420674,0.35675023985000615,0.3082949273457872,neutral,positive
220,0.33363409832319957,0.35629964482396814,0.31006625685283257,neutral,negative
221,0.2351663093875929,0.26867856119892786,0.4961551294134794,positive,positive
222,0.3351803323216973,0.35665580321689044,0.30816386446141236,neutral,positive
223,0.21183012889155353,0.2697234594804252,0.5184464116280209,positive,neutral
224,0.23596120919638186,0.26479672679071337,0.4992420640129047,positive,positive
225,0.3325746671516127,0.32493852556453046,0.342486807283857,positive,positive
226,0.3403986107057266,0.3564745042686126,0.3031268850256611,neutral,negative
227,0.24570172762418063,0.24679577494570992,0.5075024974301096,positive,positive
228,0.301480821459161,0.332528468370546,0.3659907101702934,positive,positive
229,0.2942657889470404,0.38357090695504764,0.32216330409791183,neutral,neutral
230,0.3346943754758847,0.35714058380963853,0.308165040714477,neutral,positive
231,0.3336940914245489,0.35550151959981513,0.3108043889756361,neutral,neutral
232,0.47690334623797537,0.24896419584007123,0.2741324579219533,negative,negative
233,0.341504783410116,0.3530852747531499,0.3054099418367343,neutral,negative
234,0.24375426534960265,0.2986682828256696,0.4575774518247273,positive,positive
235,0.1738564603979196,0.40586591948085177,0.4202776201212291,positive,positive
236,0.3565895308000239,0.34525464483276724,0.29815582436720917,negative,neutral
237,0.3351803323216973,0.35665580321689044,0.30816386446141236,neutral,neutral
238,0.23373823509411842,0.2604905449816129,0.5057712199242685,positive,positive
239,0.3345092403674684,0.35760324862179943,0.3078875110107324,neutral,neutral
240,0.32691933028112813,0.37006335815115177,0.3030173115677206,neutral,neutral
241,0.32727872505907485,0.34119985069029035,0.33152142425063463,neutral,positive
242,0.4558265712495632,0.2911448760347973,0.2530285527156394,negative,neutral
243,0.2650275412002766,0.29189773203184094,0.44307472676788245,positive,positive
244,0.3367564435780174,0.35494229801546184,0.3083012584065208,neutral,positive
245,0.33584466094801463,0.3564292202907165,0.30772611876126904,neutral,negative
246,0.23575189506714805,0.27726317507683745,0.48698492985601477,positive,positive
247,0.31969184827078473,0.3858958530564324,0.29441229867278357,neutral,neutral
248,0.3345461775061995,0.3578603906201687,0.3075934318736318,neutral,neutral
249,0.3344855981364499,0.357898605535813,0.3076157963277374,neutral,positive
250,0.33422537143896636,0.3582594763352745,0.3075151522257594,neutral,neutral
251,0.24402518451365615,0.2588459341918656,0.49712888129447846,positive,positive
252,0.3349183592736248,0.3572193065770755,0.3078623341493,neutral,neutral
253,0.2784499600692875,0.4207055716808284,0.3008444682498846,neutral,positive
254,0.3368413741853251,0.355897984126981,0.307260641687694,neutral,positive
255,0.36082038330498173,0.33815547984481154,0.3010241368502068,negative,negative
256,0.3351803323216973,0.35665580321689044,0.30816386446141236,neutral,neutral
257,0.3069175435277239,0.37446878905379133,0.3186136674184846,neutral,neutral
258,0.30665170542157516,0.384846079259799,0.3085022153186259,neutral,positive
259,0.48291773467953886,0.277225485461568,0.2398567798588929,negative,negative
260,0.39001226117618026,0.3262363446519941,0.2837513941718255,negative,negative
261,0.3369375761831869,0.36364883846135515,0.29941358535545803,neutral,neutral
262,0.45382841031700755,0.2932712996226899,0.25290029006030246,negative,negative
263,0.3161682609351288,0.3872002879609614,0.2966314511039105,neutral,positive
264,0.3351803323216973,0.35665580321689044,0.30816386446141236,neutral,neutral
265,0.3351803323216973,0.35665580321689044,0.30816386446141236,neutral,positive
266,0.5303951851397481,0.25724053792392526,0.21236427693632634,negative,negative
267,0.3351803323216973,0.35665580321689044,0.30816386446141236,neutral,neutral
268,0.23550926044581913,0.2522222613057254,0.5122684782484553,positive,positive
269,0.3351803323216973,0.35665580321689044,0.30816386446141236,neutral,negative
270,0.341504783410116,0.3530852747531499,0.3054099418367343,neutral,positive
271,0.251979471358679,0.2731258536757037,0.4748946749656175,positive,positive
272,0.3115166347557864,0.37710012778141044,0.31138323746280344,neutral,neutral
273,0.3351803323216973,0.35665580321689044,0.30816386446141236,neutral,neutral
274,0.3322171035260241,0.35911625954706267,0.3086666369269134,neutral,neutral
275,0.3354249170184086,0.3562614970010486,0.3083135859805429,neutral,neutral
276,0.23259757156883246,0.2513501068179994,0.516052321613168,positive,positive
277,0.21513471466182502,0.23394741322898713,0.5509178721091876,positive,positive
278,0.3403847996776869,0.356649208710701,0.3029659916116124,neutral,positive
279,0.3351803323216973,0.35665580321689044,0.30816386446141236,neutral,positive
280,0.3351803323216973,0.35665580321689044,0.30816386446141236,neutral,negative
281,0.38396608517939723,0.3283344603182682,0.2876994545023347,negative,neutral
282,0.4936980874844894,0.2493845839743309,0.2569173285411795,negative,negative
283,0.3351803323216973,0.35665580321689044,0.30816386446141236,neutral,negative
284,0.3351803323216973,0.35665580321689044,0.30816386446141236,neutral,neutral
285,0.35109124408279224,0.3400310455296659,0.30887771038754214,negative,negative
286,0.3351803323216973,0.35665580321689044,0.30816386446141236,neutral,positive
287,0.27211151755207896,0.45156283753913873,0.27632564490878225,neutral,neutral
288,0.3351803323216973,0.35665580321689044,0.30816386446141236,neutral,negative
289,0.4582625757315783,0.30473079755253807,0.23700662671588427,negative,negative
290,0.2529902433724117,0.262001349493093,0.48500840713449533,positive,positive
291,0.31084719053481896,0.34163462690906554,0.3475181825561156,positive,neutral
292,0.23319269857940064,0.2729084979678706,0.49389880345272896,positive,positive
293,0.24208705901760136,0.3002282982315374,0.4576846427508611,positive,negative
294,0.2345090920477756,0.26788714445514666,0.4976037634970779,positive,neutral
295,0.33390371135771557,0.3562027755865657,0.30989351305571883,neutral,negative
296,0.21288976209666816,0.23623904335851795,0.5508711945448139,positive,positive
297,0.31719079450803006,0.388389308328543,0.29441989716342765,neutral,neutral
298,0.34040056684870335,0.35578032912873264,0.3038191040225642,neutral,neutral
299,0.21226183873016236,0.5382635629698949,0.2494745982999418,neutral,neutral
300,0.24431356181284933,0.3459840469928532,0.4097023911942977,positive,neutral
301,0.26994419748556975,0.4533201690649681,0.27673563344946195,neutral,neutral
302,0.3204961075259151,0.3807504504442315,0.2987534420298543,neutral,positive
303,0.2731690563343694,0.4456440601869663,0.28118688347866505,neutral,neutral
304,0.3351803323216973,0.35665580321689044,0.30816386446141236,neutral,neutral
305,0.3351803323216973,0.35665580321689044,0.30816386446141236,neutral,positive
306,0.33557200316845265,0.3563359526906209,0.3080920441409265,neutral,neutral
307,0.333121295503998,0.3575535884073481,0.30932511608865404,neutral,neutral
308,0.3351803323216973,0.35665580321689044,0.30816386446141236,neutral,positive
309,0.28999295783575335,0.39122737161397875,0.3187796705502679,neutral,neutral
310,0.33718098212377606,0.35554516050474955,0.3072738573714745,neutral,negative
311,0.3351803323216973,0.35665580321689044,0.30816386446141236,neutral,neutral
312,0.2724830996030118,0.3113574272043961,0.4161594731925924,positive,positive
313,0.21382744583552088,0.233173321553849,0.55299923261063,positive,positive
314,0.39121117330220095,0.22269974150950939,0.38608908518828977,negative,neutral
315,0.3342273033207781,0.35842767285425275,0.3073450238249693,neutral,positive
316,0.3351803323216973,0.35665580321689044,0.30816386446141236,neutral,positive
317,0.32799387168291105,0.35486185616146354,0.31714427215562535,neutral,positive
318,0.33530355711668314,0.356103195074999,0.308593247808318,neutral,neutral
319,0.2960400822913391,0.34315062254570566,0.36080929516295474,positive,positive
320,0.3385551902011632,0.3564695327006803,0.3049752770981567,neutral,negative
321,0.3347985538014485,0.3570073768649582,0.30819406933359356,neutral,neutral
322,0.33558209335131234,0.35337360982295035,0.31104429682573737,neutral,neutral
323,0.3351803323216973,0.35665580321689044,0.30816386446141236,neutral,neutral
324,0.3351803323216973,0.35665580321689044,0.30816386446141236,neutral,negative
325,0.49012068507192413,0.26122922413080063,0.2486500907972753,negative,neutral
326,0.4210938453298923,0.30456531512133916,0.27434083954876876,negative,negative
327,0.31841986813099016,0.29193562487899716,0.38964450699001263,positive,negative
328,0.33733026129964516,0.35462493348459634,0.3080448052157587,neutral,negative
329,0.3811169549999493,0.20788973991107687,0.4109933050889735,positive,negative
330,0.3351803323216973,0.35665580321689044,0.30816386446141236,neutral,positive
331,0.304944232129577,0.3894205875022686,0.3056351803681545,neutral,positive
332,0.3344855981364499,0.357898605535813,0.3076157963277374,neutral,negative
333,0.3351803323216973,0.35665580321689044,0.30816386446141236,neutral,neutral
334,0.31938832877449796,0.3825669098267259,0.29804476139877706,neutral,negative
335,0.35202663398090345,0.35019206250319407,0.2977813035159023,negative,positive
336,0.30758283186024393,0.35152466216121336,0.3408925059785429,neutral,positive
337,0.31725896314032376,0.3653662395763373,0.31737479728333945,neutral,neutral
338,0.3351803323216973,0.35665580321689044,0.30816386446141236,neutral,negative
339,0.49459207530751714,0.25518305895520904,0.25022486573727387,negative,negative
340,0.28282197519388746,0.3008230222336815,0.416355002572431,positive,positive
341,0.3351803323216973,0.35665580321689044,0.30816386446141236,neutral,neutral
342,0.3351803323216973,0.35665580321689044,0.30816386446141236,neutral,neutral
343,0.3282193712004016,0.35476741952834784,0.3170132092712505,neutral,positive
344,0.24441271927850744,0.29150355967268415,0.46408372104880835,positive,positive
345,0.3348436593016596,0.3572137109022373,0.3079426297961032,neutral,neutral
346,0.3518773820531092,0.34796107447199565,0.30016154347489504,negative,negative
347,0.3351803323216973,0.35665580321689044,0.30816386446141236,neutral,neutral
348,0.23653431736076314,0.25502289496615344,0.5084427876730834,positive,positive
349,0.32115270686582453,0.3812920900717758,0.2975552030624006,neutral,positive
350,0.5045128062510514,0.2743703282266908,0.22111686552225793,negative,negative
351,0.3384924387483748,0.3554299415932472,0.3060776196583783,neutral,positive
352,0.19778782603980688,0.25501931606284567,0.5471928578973475,positive,positive
353,0.3351803323216973,0.35665580321689044,0.30816386446141236,neutral,neutral
354,0.29975308082381713,0.30767774774467344,0.3925691714315094,positive,positive
355,0.3351803323216973,0.35665580321689044,0.30816386446141236,neutral,positive
356,0.21513471466182502,0.23394741322898713,0.5509178721091876,positive,positive
357,0.3339669959282162,0.35732519760798803,0.30870780646379603,neutral,neutral
358,0.4120897181761214,0.3107210782397288,0.27718920358415,negative,positive
359,0.2385245436878784,0.27229680693831537,0.48917864937380634,positive,positive
360,0.2173063317185865,0.22954267676663817,0.5531509915147754,positive,positive
361,0.3351803323216973,0.35665580321689044,0.30816386446141236,neutral,positive
362,0.3167261338016365,0.37250268215124605,0.3107711840471177,neutral,positive
363,0.2607986225399851,0.25764005644379756,0.48156132101621746,positive,positive
364,0.3344999927641194,0.357567431827267,0.30793257540861374,neutral,neutral
365,0.3538449335603538,0.34469980444768766,0.30145526199195893,negative,positive
366,0.3382013325342883,0.3552151241521938,0.30658354331351795,neutral,neutral
367,0.3351803323216973,0.35665580321689044,0.30816386446141236,neutral,negative
368,0.3351803323216973,0.35665580321689044,0.30816386446141236,neutral,neutral
369,0.27068411158599603,0.2989470386429397,0.4303688497710646,positive,positive
370,0.23268657339370669,0.2670745123914178,0.5002389142148757,positive,positive
371,0.29772128944434256,0.2745757775426681,0.42770293301298973,positive,positive
372,0.30906711405252346,0.354408577540669,0.3365243084068074,neutral,neutral
373,0.3351803323216973,0.35665580321689044,0.30816386446141236,neutral,positive
374,0.33401387196042753,0.3557191365919618,0.31026699144761094,neutral,positive
375,0.3552143205596533,0.3458504254094499,0.29893525403089677,negative,negative
376,0.33640866540115866,0.35621764374568077,0.3073736908531608,neutral,negative
377,0.33871863367149885,0.35195846783816725,0.30932289849033423,neutral,neutral
378,0.3258650147881291,0.371794485391447,0.3023404998204243,neutral,neutral
379,0.32580931099462734,0.34672991227101735,0.3274607767343554,neutral,neutral
380,0.28723773144383924,0.35652261339791447,0.35623965515824696,neutral,positive
381,0.3351803323216973,0.35665580321689044,0.30816386446141236,neutral,neutral
382,0.3351803323216973,0.35665580321689044,0.30816386446141236,neutral,positive
383,0.3356991467946325,0.35632423122106033,0.30797662198430725,neutral,neutral
384,0.3536918874253705,0.34578793039742295,0.3005201821772064,negative,negative
385,0.29950019858782356,0.3178638631105476,0.38263593830162884,positive,positive
386,0.2895755311944951,0.31419815453796984,0.3962263142675348,positive,positive
387,0.29472360604539777,0.3804066360883406,0.3248697578662615,neutral,negative
388,0.22383720841230523,0.2812987588798293,0.49486403270786544,positive,neutral
